"gene_id" "projection_parent_gene"
"11424" "ENSG05220042430" "ENSG00000229572.1"
"11425" "ENSG05220042431" "ENSG00000179934.7"
"11426" "ENSG05220042432" "ENSG00000271192.1"
"11427" "ENSG05220042433" "ENSG00000287417.1"
"11428" "ENSG05220042434" "ENSG00000235787.1"
"11429" "ENSG05220042435" "ENSG00000223513.1"
"11430" "ENSG05220042436" "ENSG00000199906.1"
"11431" "ENSG05220042437" "ENSG00000234067.1"
"11432" "ENSG05220042438" "ENSG00000286781.1"
"11433" "ENSG05220042439" "ENSG00000252409.1"
"11434" "ENSG05220042440" "ENSG00000235339.1"
"11435" "ENSG05220042441" "ENSG00000168028.14"
"11436" "ENSG05220042442" "ENSG00000144649.9"
"11437" "ENSG05220042443" "ENSG00000223797.6"
"11438" "ENSG05220042444" "ENSG00000114784.4"
"11439" "ENSG05220042445" "ENSG00000251986.1"
"11440" "ENSG05220042446" "ENSG00000008324.12"
"11441" "ENSG05220042447" "ENSG00000160746.13"
"11442" "ENSG05220042448" "ENSG00000114857.18"
"11443" "ENSG05220042449" "ENSG00000281160.1"
"11444" "ENSG05220042450" "ENSG00000206552.4"
"11445" "ENSG05220042451" "ENSG00000207954.1"
"11446" "ENSG05220042452" "ENSG00000229339.1"
"11447" "ENSG05220042453" "ENSG00000223916.1"
"11448" "ENSG05220042454" "ENSG00000232375.1"
"11449" "ENSG05220042455" "ENSG00000206760.1"
"11450" "ENSG05220042456" "ENSG00000271937.1"
"11451" "ENSG05220042457" "ENSG00000114853.15"
"11452" "ENSG05220042458" "ENSG00000144647.6"
"11453" "ENSG05220042459" "ENSG00000234287.1"
"11454" "ENSG05220042460" "ENSG00000236459.1"
"11455" "ENSG05220042461" "ENSG00000230274.1"
"11456" "ENSG05220042462" "ENSG00000173811.11"
"11457" "ENSG05220042463" "ENSG00000234617.2"
"11458" "ENSG05220042464" "ENSG00000275256.1"
"11459" "ENSG05220042465" "ENSG00000180432.6"
"11460" "ENSG05220042466" "ENSG00000179152.20"
"11461" "ENSG05220042467" "ENSG00000234562.1"
"11462" "ENSG05220042468" "ENSG00000168036.18"
"11463" "ENSG05220042469" "ENSG00000286996.1"
"11464" "ENSG05220042470" "ENSG00000251811.1"
"11465" "ENSG05220042471" "ENSG00000235886.1"
"11466" "ENSG05220042472" "ENSG00000223668.1"
"11467" "ENSG05220042473" "ENSG00000182606.17"
"11468" "ENSG05220042474" "ENSG00000163788.14"
"11469" "ENSG05220042475" "ENSG00000177842.12"
"11470" "ENSG05220042476" "ENSG00000157119.12"
"11471" "ENSG05220042477" "ENSG00000201570.1"
"11472" "ENSG05220042478" "ENSG00000168038.11"
"11473" "ENSG05220042479" "ENSG00000173769.4"
"11474" "ENSG05220042480" "ENSG00000181061.14"
"11475" "ENSG05220042481" "ENSG00000233919.1"
"11476" "ENSG05220042482" "ENSG00000177873.14"
"11477" "ENSG05220042483" "ENSG00000212145.2"
"11478" "ENSG05220042484" "ENSG00000093183.14"
"11479" "ENSG05220042485" "ENSG00000187094.12"
"11480" "ENSG05220042486" "ENSG00000168032.10"
"11481" "ENSG05220042487" "ENSG00000168314.18"
"11482" "ENSG05220042488" "ENSG00000238267.1"
"11483" "ENSG05220042489" "ENSG00000172888.12"
"11484" "ENSG05220042490" "ENSG00000188846.14"
"11485" "ENSG05220042491" "ENSG00000233096.1"
"11486" "ENSG05220042492" "ENSG00000230757.1"
"11487" "ENSG05220042493" "ENSG00000222942.1"
"11488" "ENSG05220042494" "ENSG00000240203.3"
"11489" "ENSG05220042495" "ENSG00000285885.1"
"11490" "ENSG05220042496" "ENSG00000226845.1"
"11491" "ENSG05220042497" "ENSG00000114812.13"
"11492" "ENSG05220042498" "ENSG00000011198.10"
"11493" "ENSG05220042499" "ENSG00000287629.1"
"11494" "ENSG05220042500" "ENSG00000232354.8"
"11495" "ENSG05220042515" "ENSG00000227245.1"
"11496" "ENSG05220042517" "ENSG00000230084.6"
"11497" "ENSG05220042518" "ENSG00000229072.1"
"11498" "ENSG05220042519" "ENSG00000261786.1"
"11499" "ENSG05220042520" "ENSG00000285766.1"
"11500" "ENSG05220042524" "ENSG00000182983.15"
"11501" "ENSG05220042525" "ENSG00000157093.9"
"11502" "ENSG05220042526" "ENSG00000228168.1"
"11503" "ENSG05220042527" "ENSG00000265327.2"
"11504" "ENSG05220042528" "ENSG00000241939.3"
"11505" "ENSG05220042531" "ENSG00000170011.14"
"11506" "ENSG05220042535" "ENSG00000280435.1"
"11507" "ENSG05220042536" "ENSG00000280739.3"
"11508" "ENSG05220042543" "ENSG00000144659.13"
"11509" "ENSG05220042545" "ENSG00000010282.15"
"11510" "ENSG05220054205" "ENSG00000287073.1"
"11511" "ENSG05220054206" "ENSG00000188958.9"
"11512" "ENSG05220054207" "ENSG00000237653.2"
"11513" "ENSG05220054208" "ENSG00000172061.9"
"11514" "ENSG05220054209" "ENSG00000231047.1"
"11515" "ENSG05220054210" "ENSG00000244314.3"
"11516" "ENSG05220054211" "ENSG00000222583.1"
"11517" "ENSG05220054212" "ENSG00000233987.2"
"11518" "ENSG05220054213" "ENSG00000232610.1"
"11519" "ENSG05220054214" "ENSG00000145014.18"
"11520" "ENSG05220054215" "ENSG00000287178.1"
"11521" "ENSG05220054216" "ENSG00000225473.1"
"11522" "ENSG05220054217" "ENSG00000114279.15"
"11523" "ENSG05220054218" "ENSG00000196083.10"
"11524" "ENSG05220054219" "ENSG00000205835.9"
"11525" "ENSG05220054220" "ENSG00000232873.1"
"11526" "ENSG05220054221" "ENSG00000228730.2"
"11527" "ENSG05220054222" "ENSG00000234805.1"
"11528" "ENSG05220054223" "ENSG00000214145.7"
"11529" "ENSG05220054224" "ENSG00000229334.1"
"11530" "ENSG05220054225" "ENSG00000178732.5"
"11531" "ENSG05220054226" "ENSG00000287206.1"
"11532" "ENSG05220054227" "ENSG00000127249.15"
"11533" "ENSG05220054228" "ENSG00000273370.1"
"11534" "ENSG05220054229" "ENSG00000133657.16"
"11535" "ENSG05220054230" "ENSG00000286624.1"
"11536" "ENSG05220054231" "ENSG00000232874.1"
"11537" "ENSG05220054232" "ENSG00000231770.6"
"11538" "ENSG05220054233" "ENSG00000223117.1"
"11539" "ENSG05220054234" "ENSG00000214146.3"
"11540" "ENSG05220054235" "ENSG00000233308.2"
"11541" "ENSG05220054236" "ENSG00000232353.5"
"11542" "ENSG05220054237" "ENSG00000232130.1"
"11543" "ENSG05220054238" "ENSG00000223986.1"
"11544" "ENSG05220054239" "ENSG00000041802.11"
"11545" "ENSG05220054240" "ENSG00000276407.5"
"11546" "ENSG05220054241" "ENSG00000114331.15"
"11547" "ENSG05220054242" "ENSG00000214147.2"
"11548" "ENSG05220054243" "ENSG00000228271.2"
"11549" "ENSG05220054244" "ENSG00000127252.7"
"11550" "ENSG05220054245" "ENSG00000238043.1"
"11551" "ENSG05220054246" "ENSG00000286317.1"
"11552" "ENSG05220054247" "ENSG00000230126.1"
"11553" "ENSG05220054248" "ENSG00000230266.1"
"11554" "ENSG05220054249" "ENSG00000185112.6"
"11555" "ENSG05220054250" "ENSG00000207370.1"
"11556" "ENSG05220054251" "ENSG00000271483.1"
"11557" "ENSG05220054252" "ENSG00000224855.5"
"11558" "ENSG05220054253" "ENSG00000238031.1"
"11559" "ENSG05220054254" "ENSG00000198836.11"
"11560" "ENSG05220054255" "ENSG00000188729.7"
"11561" "ENSG05220054256" "ENSG00000114315.4"
"11562" "ENSG05220054257" "ENSG00000238097.2"
"11563" "ENSG05220054258" "ENSG00000152492.15"
"11564" "ENSG05220054259" "ENSG00000229325.1"
"11565" "ENSG05220054260" "ENSG00000184203.8"
"11566" "ENSG05220054261" "ENSG00000207368.1"
"11567" "ENSG05220054262" "ENSG00000236297.1"
"11568" "ENSG05220054263" "ENSG00000252053.1"
"11569" "ENSG05220054264" "ENSG00000223711.1"
"11570" "ENSG05220054265" "ENSG00000233303.1"
"11571" "ENSG05220054266" "ENSG00000237222.4"
"11572" "ENSG05220054267" "ENSG00000236425.1"
"11573" "ENSG05220054268" "ENSG00000243991.3"
"11574" "ENSG05220054269" "ENSG00000272707.1"
"11575" "ENSG05220054270" "ENSG00000236844.1"
"11576" "ENSG05220054271" "ENSG00000230401.1"
"11577" "ENSG05220054272" "ENSG00000229964.1"
"11578" "ENSG05220054273" "ENSG00000287005.1"
"11579" "ENSG05220054274" "ENSG00000225742.6"
"11580" "ENSG05220054275" "ENSG00000224403.1"
"11581" "ENSG05220054276" "ENSG00000231383.2"
"11582" "ENSG05220054277" "ENSG00000265333.1"
"11583" "ENSG05220054278" "ENSG00000242201.3"
"11584" "ENSG05220054279" "ENSG00000236508.1"
"11585" "ENSG05220054280" "ENSG00000227433.1"
"11586" "ENSG05220054281" "ENSG00000200184.1"
"11587" "ENSG05220054282" "ENSG00000201860.1"
"11588" "ENSG05220054284" "ENSG00000229155.1"
"11589" "ENSG05220054285" "ENSG00000238902.1"
"11590" "ENSG05220054286" "ENSG00000178772.7"
"11591" "ENSG05220054287" "ENSG00000233058.2"
"11592" "ENSG05220054288" "ENSG00000282206.1"
"11593" "ENSG05220054289" "ENSG00000265882.2"
"11594" "ENSG05220054290" "ENSG00000230102.8"
"11595" "ENSG05220054291" "ENSG00000226709.1"
"11596" "ENSG05220054292" "ENSG00000236229.1"
"11597" "ENSG05220054293" "ENSG00000244675.2"
"11598" "ENSG05220054294" "ENSG00000173950.16"
"11599" "ENSG05220054295" "ENSG00000189058.9"
"11600" "ENSG05220054296" "ENSG00000206600.1"
"11601" "ENSG05220054297" "ENSG00000198398.3"
"11602" "ENSG05220054298" "ENSG00000252620.1"
"11603" "ENSG05220054299" "ENSG00000187527.11"
"11604" "ENSG05220054300" "ENSG00000180611.7"
"11605" "ENSG05220054283" "ENSG00000224769.1"
"11606" "ENSG05220051507" "ENSG00000228112.1"
"11607" "ENSG05220051508" "ENSG00000144681.11"
"11608" "ENSG05220051509" "ENSG00000231243.1"
"11609" "ENSG05220051510" "ENSG00000212442.1"
"11610" "ENSG05220051511" "ENSG00000224080.1"
"11611" "ENSG05220051512" "ENSG00000168334.9"
"11612" "ENSG05220051513" "ENSG00000236158.1"
"11613" "ENSG05220051514" "ENSG00000060971.19"
"11614" "ENSG05220051515" "ENSG00000207512.1"
"11615" "ENSG05220051516" "ENSG00000206708.1"
"11616" "ENSG05220051517" "ENSG00000234073.1"
"11617" "ENSG05220051518" "ENSG00000281100.1"
"11618" "ENSG05220051519" "ENSG00000271993.1"
"11619" "ENSG05220051520" "ENSG00000236411.1"
"11620" "ENSG05220051521" "ENSG00000157036.13"
"11621" "ENSG05220051522" "ENSG00000229589.1"
"11622" "ENSG05220051523" "ENSG00000198590.12"
"11623" "ENSG05220051524" "ENSG00000270367.1"
"11624" "ENSG05220051525" "ENSG00000210181.1"
"11625" "ENSG05220051526" "ENSG00000172940.13"
"11626" "ENSG05220051527" "ENSG00000235257.9"
"11627" "ENSG05220051528" "ENSG00000270194.1"
"11628" "ENSG05220051529" "ENSG00000283849.1"
"11629" "ENSG05220051530" "ENSG00000172936.16"
"11630" "ENSG05220051531" "ENSG00000076242.16"
"11631" "ENSG05220051532" "ENSG00000230409.3"
"11632" "ENSG05220051533" "ENSG00000284669.1"
"11633" "ENSG05220051534" "ENSG00000231668.2"
"11634" "ENSG05220051535" "ENSG00000183873.18"
"11635" "ENSG05220051536" "ENSG00000287995.1"
"11636" "ENSG05220051537" "ENSG00000163539.18"
"11637" "ENSG05220051538" "ENSG00000207625.1"
"11638" "ENSG05220051539" "ENSG00000231382.1"
"11639" "ENSG05220051540" "ENSG00000144668.12"
"11640" "ENSG05220051541" "ENSG00000144674.16"
"11641" "ENSG05220051542" "ENSG00000236452.1"
"11642" "ENSG05220051543" "ENSG00000144677.15"
"11643" "ENSG05220051544" "ENSG00000206645.1"
"11644" "ENSG05220051545" "ENSG00000008226.20"
"11645" "ENSG05220051546" "ENSG00000287620.1"
"11646" "ENSG05220051547" "ENSG00000287641.1"
"11647" "ENSG05220051548" "ENSG00000237982.1"
"11648" "ENSG05220051549" "ENSG00000153558.16"
"11649" "ENSG05220051550" "ENSG00000227707.1"
"11650" "ENSG05220051551" "ENSG00000178567.8"
"11651" "ENSG05220051552" "ENSG00000215034.4"
"11652" "ENSG05220051553" "ENSG00000170248.15"
"11653" "ENSG05220051554" "ENSG00000199075.1"
"11654" "ENSG05220051555" "ENSG00000144655.15"
"11655" "ENSG05220051556" "ENSG00000284158.1"
"11656" "ENSG05220051557" "ENSG00000225558.1"
"11657" "ENSG05220051558" "ENSG00000236165.1"
"11658" "ENSG05220051559" "ENSG00000214305.4"
"11659" "ENSG05220051560" "ENSG00000235482.1"
"11660" "ENSG05220051561" "ENSG00000287981.1"
"11661" "ENSG05220051562" "ENSG00000271643.2"
"11662" "ENSG05220051563" "ENSG00000202175.1"
"11663" "ENSG05220051564" "ENSG00000230123.1"
"11664" "ENSG05220051565" "ENSG00000172995.17"
"11665" "ENSG05220051566" "ENSG00000271653.1"
"11666" "ENSG05220051567" "ENSG00000200579.1"
"11667" "ENSG05220051568" "ENSG00000185313.9"
"11668" "ENSG05220051569" "ENSG00000287958.1"
"11669" "ENSG05220051570" "ENSG00000168016.15"
"11670" "ENSG05220051571" "ENSG00000163673.7"
"11671" "ENSG05220051572" "ENSG00000153560.12"
"11672" "ENSG05220051573" "ENSG00000287780.1"
"11673" "ENSG05220051574" "ENSG00000239105.1"
"11674" "ENSG05220051575" "ENSG00000144671.11"
"11675" "ENSG05220051576" "ENSG00000230067.3"
"11676" "ENSG05220051577" "ENSG00000093167.18"
"11677" "ENSG05220051578" "ENSG00000224858.5"
"11678" "ENSG05220051579" "ENSG00000226489.1"
"11679" "ENSG05220051580" "ENSG00000230683.1"
"11680" "ENSG05220051581" "ENSG00000172939.9"
"11681" "ENSG05220051582" "ENSG00000201965.1"
"11682" "ENSG05220051583" "ENSG00000199594.1"
"11683" "ENSG05220051584" "ENSG00000272334.1"
"11684" "ENSG05220051585" "ENSG00000199514.1"
"11685" "ENSG05220051586" "ENSG00000252700.1"
"11686" "ENSG05220051587" "ENSG00000168329.14"
"11687" "ENSG05220051588" "ENSG00000168026.19"
"11688" "ENSG05220051589" "ENSG00000114739.14"
"11689" "ENSG05220051590" "ENSG00000114745.14"
"11690" "ENSG05220051591" "ENSG00000231449.1"
"11691" "ENSG05220051592" "ENSG00000187091.14"
"11692" "ENSG05220051593" "ENSG00000227498.2"
"11693" "ENSG05220051594" "ENSG00000238008.1"
"11694" "ENSG05220051595" "ENSG00000232439.1"
"11695" "ENSG05220051596" "ENSG00000201315.1"
"11696" "ENSG05220051597" "ENSG00000136059.15"
"11697" "ENSG05220051598" "ENSG00000093217.11"
"11698" "ENSG05220051599" "ENSG00000222208.1"
"11699" "ENSG05220051600" "ENSG00000114742.14"
"11700" "ENSG05220051601" "ENSG00000235534.1"
"11701" "ENSG05220051602" "ENSG00000228767.1"
"11702" "ENSG05220051603" "ENSG00000230830.1"
"11703" "ENSG05220051604" "ENSG00000279727.1"
"11704" "ENSG05220051605" "ENSG00000226320.6"
"11705" "ENSG05220051606" "ENSG00000168356.13"
"11706" "ENSG05220043826" "ENSG00000242638.3"
"11707" "ENSG05220043827" "ENSG00000271266.1"
"11708" "ENSG05220043828" "ENSG00000252937.1"
"11709" "ENSG05220043829" "ENSG00000239350.2"
"11710" "ENSG05220043830" "ENSG00000287669.1"
"11711" "ENSG05220043831" "ENSG00000242510.1"
"11712" "ENSG05220043832" "ENSG00000213452.4"
"11713" "ENSG05220043833" "ENSG00000241884.2"
"11714" "ENSG05220043834" "ENSG00000223738.3"
"11715" "ENSG05220043835" "ENSG00000163412.13"
"11716" "ENSG05220043836" "ENSG00000244640.1"
"11717" "ENSG05220043837" "ENSG00000242741.2"
"11718" "ENSG05220043838" "ENSG00000243873.1"
"11719" "ENSG05220043839" "ENSG00000260670.1"
"11720" "ENSG05220043840" "ENSG00000240156.1"
"11721" "ENSG05220043841" "ENSG00000183662.11"
"11722" "ENSG05220043842" "ENSG00000144736.14"
"11723" "ENSG05220043843" "ENSG00000270562.1"
"11724" "ENSG05220043844" "ENSG00000240568.1"
"11725" "ENSG05220043846" "ENSG00000255423.1"
"11726" "ENSG05220043847" "ENSG00000278934.1"
"11727" "ENSG05220043848" "ENSG00000244345.1"
"11728" "ENSG05220043849" "ENSG00000223247.1"
"11729" "ENSG05220043851" "ENSG00000239119.1"
"11730" "ENSG05220043855" "ENSG00000170837.3"
"11731" "ENSG05220043856" "ENSG00000252651.1"
"11732" "ENSG05220043858" "ENSG00000199469.1"
"11733" "ENSG05220043860" "ENSG00000214552.4"
"11734" "ENSG05220043862" "ENSG00000163376.11"
"11735" "ENSG05220043865" "ENSG00000242618.2"
"11736" "ENSG05220043872" "ENSG00000244203.2"
"11737" "ENSG05220043873" "ENSG00000277855.1"
"11738" "ENSG05220043875" "ENSG00000242094.1"
"11739" "ENSG05220043876" "ENSG00000163602.11"
"11740" "ENSG05220043877" "ENSG00000144746.7"
"11741" "ENSG05220043879" "ENSG00000287131.1"
"11742" "ENSG05220043881" "ENSG00000243083.7"
"11743" "ENSG05220043883" "ENSG00000214560.4"
"11744" "ENSG05220043888" "ENSG00000163378.14"
"11745" "ENSG05220043894" "ENSG00000242120.4"
"11746" "ENSG05220043895" "ENSG00000287873.1"
"11747" "ENSG05220043896" "ENSG00000271174.1"
"11748" "ENSG05220043898" "ENSG00000144749.14"
"11749" "ENSG05220043908" "ENSG00000242364.1"
"11750" "ENSG05220043909" "ENSG00000287595.1"
"11751" "ENSG05220043910" "ENSG00000283298.1"
"11752" "ENSG05220043911" "ENSG00000239568.1"
"11753" "ENSG05220043912" "ENSG00000221264.1"
"11754" "ENSG05220043913" "ENSG00000239263.1"
"11755" "ENSG05220043915" "ENSG00000244513.7"
"11756" "ENSG05220043917" "ENSG00000241537.1"
"11757" "ENSG05220043918" "ENSG00000288679.1"
"11758" "ENSG05220043919" "ENSG00000273461.5"
"11759" "ENSG05220043920" "ENSG00000242728.1"
"11760" "ENSG05220043922" "ENSG00000242960.1"
"11761" "ENSG05220043926" "ENSG00000163605.15"
"11762" "ENSG05220043929" "ENSG00000114541.15"
"11763" "ENSG05220043943" "ENSG00000187098.17"
"11764" "ENSG05220043956" "ENSG00000240135.1"
"11765" "ENSG05220043958" "ENSG00000241506.1"
"11766" "ENSG05220043959" "ENSG00000265355.1"
"11767" "ENSG05220043961" "ENSG00000240842.2"
"11768" "ENSG05220043963" "ENSG00000274387.1"
"11769" "ENSG05220043964" "ENSG00000272774.1"
"11770" "ENSG05220043965" "ENSG00000163421.9"
"11771" "ENSG05220043966" "ENSG00000285738.1"
"11772" "ENSG05220043968" "ENSG00000271034.1"
"11773" "ENSG05220043969" "ENSG00000238959.1"
"11774" "ENSG05220043973" "ENSG00000121440.15"
"11775" "ENSG05220043977" "ENSG00000113805.8"
"11776" "ENSG05220043978" "ENSG00000240265.1"
"11777" "ENSG05220043980" "ENSG00000182921.9"
"11778" "ENSG05220043982" "ENSG00000222838.1"
"11779" "ENSG05220043984" "ENSG00000276471.1"
"11780" "ENSG05220043988" "ENSG00000163377.16"
"11781" "ENSG05220043991" "ENSG00000240405.7"
"11782" "ENSG05220044006" "ENSG00000144747.17"
"11783" "ENSG05220044008" "ENSG00000244130.1"
"11784" "ENSG05220044009" "ENSG00000241022.1"
"11785" "ENSG05220044011" "ENSG00000239250.3"
"11786" "ENSG05220044013" "ENSG00000241587.3"
"11787" "ENSG05220044016" "ENSG00000172340.15"
"11788" "ENSG05220044018" "ENSG00000278554.1"
"11789" "ENSG05220044023" "ENSG00000163380.16"
"11790" "ENSG05220044024" "ENSG00000241665.3"
"11791" "ENSG05220044027" "ENSG00000172986.13"
"11792" "ENSG05220044029" "ENSG00000276890.1"
"11793" "ENSG05220044043" "ENSG00000114861.23"
"11794" "ENSG05220044053" "ENSG00000242609.1"
"11795" "ENSG05220044054" "ENSG00000252828.1"
"11796" "ENSG05220044056" "ENSG00000144744.17"
"11797" "ENSG05220044057" "ENSG00000206939.1"
"11798" "ENSG05220044059" "ENSG00000287882.1"
"11799" "ENSG05220044061" "ENSG00000288039.1"
"11800" "ENSG05220044064" "ENSG00000241667.1"
"11801" "ENSG05220044065" "ENSG00000286967.1"
"11802" "ENSG05220044066" "ENSG00000241316.8"
"11803" "ENSG05220044070" "ENSG00000239454.1"
"11804" "ENSG05220044071" "ENSG00000239677.6"
"11805" "ENSG05220043867" "ENSG00000241163.8"
"11806" "ENSG05220034122" "ENSG00000201922.1"
"11807" "ENSG05220034123" "ENSG00000241738.1"
"11808" "ENSG05220034124" "ENSG00000144820.8"
"11809" "ENSG05220034125" "ENSG00000114021.12"
"11810" "ENSG05220034126" "ENSG00000241280.1"
"11811" "ENSG05220034127" "ENSG00000249580.1"
"11812" "ENSG05220034128" "ENSG00000243195.1"
"11813" "ENSG05220034129" "ENSG00000288557.1"
"11814" "ENSG05220034130" "ENSG00000241754.2"
"11815" "ENSG05220034131" "ENSG00000138468.16"
"11816" "ENSG05220034132" "ENSG00000212319.1"
"11817" "ENSG05220034133" "ENSG00000239997.1"
"11818" "ENSG05220034134" "ENSG00000243296.1"
"11819" "ENSG05220034135" "ENSG00000239828.7"
"11820" "ENSG05220034136" "ENSG00000213431.4"
"11821" "ENSG05220034137" "ENSG00000201511.1"
"11822" "ENSG05220034138" "ENSG00000242836.1"
"11823" "ENSG05220034139" "ENSG00000240034.1"
"11824" "ENSG05220034140" "ENSG00000243396.1"
"11825" "ENSG05220034141" "ENSG00000206535.8"
"11826" "ENSG05220034142" "ENSG00000249474.1"
"11827" "ENSG05220034143" "ENSG00000244464.2"
"11828" "ENSG05220034144" "ENSG00000114446.5"
"11829" "ENSG05220034145" "ENSG00000036054.13"
"11830" "ENSG05220034146" "ENSG00000265328.1"
"11831" "ENSG05220034147" "ENSG00000243974.1"
"11832" "ENSG05220034148" "ENSG00000182504.11"
"11833" "ENSG05220034149" "ENSG00000170044.9"
"11834" "ENSG05220034150" "ENSG00000282978.1"
"11835" "ENSG05220034151" "ENSG00000287378.1"
"11836" "ENSG05220034152" "ENSG00000200610.1"
"11837" "ENSG05220034153" "ENSG00000114423.23"
"11838" "ENSG05220034154" "ENSG00000081148.12"
"11839" "ENSG05220034155" "ENSG00000277000.1"
"11840" "ENSG05220034156" "ENSG00000250630.1"
"11841" "ENSG05220034157" "ENSG00000138483.3"
"11842" "ENSG05220034158" "ENSG00000202177.1"
"11843" "ENSG05220034159" "ENSG00000287682.1"
"11844" "ENSG05220034160" "ENSG00000243089.2"
"11845" "ENSG05220034161" "ENSG00000241787.1"
"11846" "ENSG05220034162" "ENSG00000244119.1"
"11847" "ENSG05220034163" "ENSG00000252626.1"
"11848" "ENSG05220034164" "ENSG00000144810.16"
"11849" "ENSG05220034165" "ENSG00000114391.13"
"11850" "ENSG05220034166" "ENSG00000256628.3"
"11851" "ENSG05220034167" "ENSG00000066422.5"
"11852" "ENSG05220034168" "ENSG00000242299.1"
"11853" "ENSG05220034169" "ENSG00000196776.17"
"11854" "ENSG05220034170" "ENSG00000243635.1"
"11855" "ENSG05220034171" "ENSG00000240423.3"
"11856" "ENSG05220034172" "ENSG00000272597.1"
"11857" "ENSG05220034173" "ENSG00000241218.1"
"11858" "ENSG05220034174" "ENSG00000114439.19"
"11859" "ENSG05220034175" "ENSG00000243495.1"
"11860" "ENSG05220034176" "ENSG00000244652.1"
"11861" "ENSG05220034177" "ENSG00000214407.3"
"11862" "ENSG05220034178" "ENSG00000286699.1"
"11863" "ENSG05220034179" "ENSG00000286956.1"
"11864" "ENSG05220034180" "ENSG00000264897.1"
"11865" "ENSG05220034181" "ENSG00000175841.8"
"11866" "ENSG05220034182" "ENSG00000240572.1"
"11867" "ENSG05220034183" "ENSG00000252348.1"
"11868" "ENSG05220034184" "ENSG00000200361.1"
"11869" "ENSG05220034185" "ENSG00000271856.1"
"11870" "ENSG05220034186" "ENSG00000081154.12"
"11871" "ENSG05220034187" "ENSG00000239632.1"
"11872" "ENSG05220034188" "ENSG00000214405.3"
"11873" "ENSG05220034189" "ENSG00000240107.1"
"11874" "ENSG05220034190" "ENSG00000114354.15"
"11875" "ENSG05220034191" "ENSG00000235156.5"
"11876" "ENSG05220034192" "ENSG00000279277.2"
"11877" "ENSG05220034193" "ENSG00000239586.1"
"11878" "ENSG05220034194" "ENSG00000242759.8"
"11879" "ENSG05220034195" "ENSG00000241469.9"
"11880" "ENSG05220034196" "ENSG00000201642.1"
